transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level
5500,1433,28450.97,ACH,2025-07-03 11:56:39,VE,VE,1,0,0,0,0,40,30.0,70.0,-1,HIGH
5511,425,65494.55,Check,2025-09-10 21:40:24,SY,US,0,0,0,0,0,0,0.0,0.0,-1,LOW
5531,1667,89802.1,Wire,2025-08-14 13:43:01,SD,CN,0,0,0,0,0,0,20.0,20.0,-1,LOW
5547,822,3781.7,SWIFT,2025-07-19 07:38:58,LB,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
5563,1773,37919.45,Wire,2025-09-03 22:15:19,AU,LB,0,0,0,0,0,0,30.0,30.0,-1,LOW
5584,1215,26187.66,Wire,2025-09-20 15:00:23,LB,RU,1,0,0,0,0,40,30.0,70.0,-1,HIGH
5586,1433,1677.44,ACH,2025-08-19 02:27:19,VE,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
5587,233,48682.29,Check,2025-09-25 13:43:05,IR,SG,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
5604,1326,56142.25,SWIFT,2025-07-28 15:20:05,AE,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
5607,911,4647.4,ACH,2025-09-18 20:11:29,VE,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
5682,1476,95171.6,ACH,2025-08-31 06:22:38,CH,AF,0,0,0,0,0,0,10.0,10.0,-1,LOW
5706,1849,82.28,Wire,2025-08-02 12:36:37,KP,RU,1,0,0,0,0,40,50.0,90.0,1,HIGH
5708,1538,2026.12,SWIFT,2025-07-13 17:44:57,AF,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
5714,866,657.99,SWIFT,2025-08-12 18:49:53,KP,SD,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
5755,1788,2068.68,ACH,2025-08-02 09:09:59,VE,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
5761,1036,36490.45,ACH,2025-08-31 20:24:09,DE,UK,0,0,0,0,0,0,35.0,35.0,-1,LOW
5771,701,1263.63,Check,2025-09-22 03:58:55,CH,RU,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
5782,886,8760.62,Wire,2025-08-13 19:40:34,KP,CA,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
5826,1728,3261.91,ACH,2025-08-29 07:34:15,RU,VE,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
5829,781,66317.18,Wire,2025-09-26 19:48:30,RU,SG,0,0,0,0,0,0,0.0,0.0,-1,LOW
5851,1849,6841.07,ACH,2025-07-19 22:54:43,KP,SD,1,0,0,1,0,55,50.0,105.0,-1,HIGH
5884,751,6206.29,Wire,2025-09-19 03:44:00,RU,RU,1,0,0,0,0,40,50.0,90.0,-1,HIGH
5938,1467,59210.24,Check,2025-09-07 15:26:41,FR,CN,0,0,0,0,0,0,0.0,0.0,-1,LOW
5979,1819,19389.38,Check,2025-09-17 16:55:28,RU,IN,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
5997,677,86584.98,Check,2025-08-29 07:52:27,AF,US,0,0,0,0,0,0,0.0,0.0,-1,LOW
6011,1216,1479.62,Wire,2025-09-30 18:34:54,CN,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
6029,15,60596.09,Check,2025-07-14 05:56:58,SG,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
6083,1779,128.25,SWIFT,2025-07-22 12:37:41,LB,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
6107,1389,596.45,ACH,2025-09-09 11:12:19,UK,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
6119,845,137936.61,Check,2025-08-27 23:48:06,NL,FR,0,0,0,0,0,0,25.0,25.0,-1,LOW
6124,1754,764.28,Check,2025-08-12 11:29:45,US,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
6153,886,1559.09,Check,2025-07-15 00:30:57,KP,US,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
6174,130,42096.59,Check,2025-09-01 15:11:00,IR,US,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
6178,1323,323.18,ACH,2025-07-17 04:27:52,SY,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
6189,3,14419.58,ACH,2025-09-23 23:35:47,AE,VE,1,0,0,0,0,40,40.0,80.0,-1,HIGH
6196,886,5850.56,Wire,2025-08-04 12:23:40,KP,US,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
6206,423,27747.97,SWIFT,2025-08-22 08:56:09,IN,NL,0,0,0,1,0,15,25.0,40.0,-1,MEDIUM
6237,310,3384.24,SWIFT,2025-08-02 21:13:34,CA,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
6254,1773,1568.16,Wire,2025-08-07 20:03:23,AU,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
6260,1323,8246.83,Check,2025-07-18 18:28:22,SY,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
6309,403,33861.54,ACH,2025-09-25 04:58:14,SY,KP,1,1,0,0,0,60,65.0,125.0,-1,HIGH
6325,97,8330.86,Wire,2025-07-23 13:35:35,SY,SD,1,0,0,0,0,40,50.0,90.0,-1,HIGH
6331,1934,124952.44,Check,2025-09-15 02:45:26,UK,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
6336,844,119467.79,SWIFT,2025-09-12 22:17:01,CH,RU,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM
6376,1323,878.63,SWIFT,2025-08-07 00:34:51,SY,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
6438,24,121909.03,Wire,2025-08-08 21:58:57,SY,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
6454,1395,1524.75,ACH,2025-07-05 03:32:56,IR,CH,0,0,0,1,0,15,45.0,60.0,1,MEDIUM
6491,1027,1302.03,Wire,2025-07-03 00:07:32,RU,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
6513,562,66627.45,Check,2025-09-23 01:53:02,SG,IR,1,1,0,0,0,60,30.0,90.0,-1,HIGH
6517,1941,1242.19,Check,2025-09-13 07:48:19,KP,KP,1,1,0,0,0,60,20.0,80.0,1,HIGH
6591,403,744.9,SWIFT,2025-07-22 13:11:04,SY,IR,1,1,0,0,0,60,65.0,125.0,-1,HIGH
6708,1222,2146.1,ACH,2025-07-06 01:53:13,AE,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
6723,403,2254.03,Check,2025-09-25 19:46:36,SY,SY,1,0,0,0,0,40,65.0,105.0,-1,HIGH
6729,1100,35826.13,Wire,2025-07-09 00:35:02,CN,CH,0,0,0,0,0,0,35.0,35.0,-1,LOW
6740,387,519.4,ACH,2025-08-13 00:44:08,JP,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
6759,1026,3369.99,Check,2025-07-04 14:11:39,IN,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
6797,1048,53646.16,Check,2025-08-16 14:45:28,IR,CH,0,0,0,0,0,0,20.0,20.0,-1,LOW
6820,1222,287.08,Wire,2025-07-08 09:39:44,AE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
6837,1987,58708.86,ACH,2025-09-20 20:38:45,KP,US,0,0,0,0,0,0,20.0,20.0,-1,LOW
6876,1485,88969.61,ACH,2025-08-25 12:38:03,AF,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
6877,483,60215.89,ACH,2025-07-24 22:31:43,US,IN,0,0,0,0,0,0,10.0,10.0,-1,LOW
6887,356,62010.27,ACH,2025-07-04 07:28:54,KP,SG,0,0,0,0,0,0,20.0,20.0,-1,LOW
6931,569,2153.56,ACH,2025-09-08 03:49:22,SY,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
6942,562,264.24,Wire,2025-07-10 11:35:01,SG,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
6944,1593,2648.91,SWIFT,2025-07-22 22:39:30,FR,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
6946,976,3419.94,Wire,2025-09-03 07:24:16,SD,RU,1,0,0,0,0,40,25.0,65.0,1,MEDIUM
6978,638,63350.51,ACH,2025-07-16 12:26:24,LB,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
7049,1219,622.06,ACH,2025-08-01 19:33:18,SY,SD,1,0,0,0,0,40,50.0,90.0,1,HIGH
7070,361,110678.9,ACH,2025-08-14 00:00:43,AE,CH,0,0,0,0,1,10,25.0,35.0,-1,LOW
7127,1849,4771.3,ACH,2025-09-13 00:38:41,KP,RU,1,0,0,0,0,40,50.0,90.0,-1,HIGH
7130,708,39913.85,Check,2025-07-24 12:58:08,CN,IR,1,1,0,0,0,60,20.0,80.0,-1,HIGH
7151,618,60385.16,Wire,2025-08-14 03:45:30,NL,FR,0,0,0,0,0,0,0.0,0.0,-1,LOW
7154,1785,2742.86,SWIFT,2025-09-20 10:13:47,US,KP,1,1,0,0,0,60,50.0,110.0,-1,HIGH
7180,164,3494.35,SWIFT,2025-09-04 00:35:10,US,KP,1,1,0,0,0,60,40.0,100.0,-1,HIGH
7203,1206,3183.56,ACH,2025-07-30 03:41:45,JP,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
7220,1900,728.27,ACH,2025-08-20 10:12:44,NL,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
7239,751,636.31,ACH,2025-09-21 22:24:40,RU,SD,1,0,0,1,0,55,50.0,105.0,-1,HIGH
7263,1591,444.76,Wire,2025-09-22 23:51:25,IR,RU,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
7351,495,2731.41,Wire,2025-09-27 17:50:31,CA,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
7362,1879,1030.48,ACH,2025-08-05 14:52:55,AU,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
7371,665,521.04,Wire,2025-07-25 14:03:38,LB,KP,1,1,0,0,0,60,55.0,115.0,-1,HIGH
7387,1779,737.47,SWIFT,2025-07-03 16:41:26,LB,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
7409,295,123188.63,Wire,2025-08-18 14:12:52,KP,US,0,0,0,0,0,0,20.0,20.0,-1,LOW
7432,1660,24087.97,Wire,2025-08-15 10:50:54,RU,SY,1,0,0,1,0,55,30.0,85.0,-1,HIGH
7439,832,1911.65,Wire,2025-08-15 03:18:30,SD,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
7504,1154,2157.59,ACH,2025-07-12 05:47:26,VE,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
7538,254,2602.62,Wire,2025-09-09 23:06:26,KP,AF,0,0,0,0,0,0,50.0,50.0,1,MEDIUM
7548,944,73796.99,ACH,2025-09-21 11:14:51,AU,SY,1,0,0,0,0,40,55.0,95.0,-1,HIGH
7575,562,16502.16,Check,2025-07-19 00:18:15,SG,IR,1,1,0,0,0,60,30.0,90.0,-1,HIGH
7591,1706,3102.72,Wire,2025-09-12 19:12:08,CN,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
7620,71,99677.97,SWIFT,2025-09-06 13:44:32,CN,IN,0,0,0,0,0,0,10.0,10.0,-1,LOW
7670,1952,83482.79,SWIFT,2025-07-26 05:40:11,UK,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
7759,503,55504.7,Wire,2025-07-22 07:45:51,SG,AU,0,0,0,0,0,0,0.0,0.0,-1,LOW
7783,1219,922.03,Wire,2025-07-27 17:17:15,SY,SY,1,0,0,0,0,40,50.0,90.0,1,HIGH
7823,1779,803.94,Wire,2025-09-10 21:57:49,LB,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
7845,855,44223.15,Wire,2025-07-18 07:17:39,AF,AE,0,0,0,0,0,0,35.0,35.0,-1,LOW
7858,1546,3546.09,Wire,2025-08-05 16:09:30,SD,KP,1,1,0,0,0,60,10.0,70.0,1,HIGH
7885,191,86865.8,Wire,2025-07-24 18:19:17,JP,CN,0,0,0,0,0,0,0.0,0.0,-1,LOW
7911,1986,135.21,Check,2025-09-18 08:39:00,NL,KP,1,1,0,0,0,60,20.0,80.0,1,HIGH
7923,768,1854.76,ACH,2025-08-11 15:47:04,CH,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
7932,1754,218.31,Check,2025-09-10 22:40:06,US,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
7937,768,3223.38,ACH,2025-08-11 19:59:52,CH,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
7953,219,54156.23,ACH,2025-07-21 04:50:32,AU,NL,0,0,0,0,0,0,25.0,25.0,-1,LOW
7956,254,167.49,ACH,2025-07-27 13:45:06,KP,VE,1,0,0,0,0,40,50.0,90.0,1,HIGH
7984,1631,210.35,Check,2025-09-28 02:05:45,SG,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
8067,435,84881.36,SWIFT,2025-08-10 11:10:38,US,DE,0,0,0,0,0,0,10.0,10.0,-1,LOW
8118,1788,2487.3,Check,2025-08-07 17:36:59,VE,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
8150,1798,58569.15,ACH,2025-08-06 06:44:03,US,US,0,0,0,0,0,0,0.0,0.0,-1,LOW
8168,714,138.35,ACH,2025-08-10 08:01:38,FR,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
8215,1782,1209.59,ACH,2025-09-24 17:55:09,IN,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
8234,855,76814.81,Check,2025-09-14 01:46:32,AF,AE,0,0,0,0,0,0,35.0,35.0,-1,LOW
8236,585,1723.69,Check,2025-08-05 20:16:28,JP,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
8240,861,71190.9,SWIFT,2025-09-26 12:09:01,NL,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
8251,1350,795.9,SWIFT,2025-08-09 17:31:54,SG,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
8263,1156,1772.93,Wire,2025-08-18 07:05:45,SG,SD,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
8270,1171,1276.71,SWIFT,2025-07-14 13:35:12,CH,RU,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
8273,418,42535.56,SWIFT,2025-09-18 17:24:25,US,SG,0,0,0,0,0,0,25.0,25.0,-1,LOW
8325,1161,34142.52,Check,2025-07-16 13:30:20,IR,AU,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
8341,1632,912.9,SWIFT,2025-08-09 19:19:16,RU,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
8346,117,155598.55,Check,2025-09-06 07:48:27,VE,DE,0,0,0,0,0,0,25.0,25.0,-1,LOW
8355,1196,2396.97,SWIFT,2025-08-08 10:37:01,FR,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
8359,1785,349.29,ACH,2025-07-06 09:19:41,US,RU,1,0,0,0,0,40,50.0,90.0,1,HIGH
8416,164,70.23,Wire,2025-07-13 08:15:01,US,RU,1,0,0,0,0,40,40.0,80.0,1,HIGH
8458,1796,76872.22,Wire,2025-07-18 16:22:32,LB,AU,0,0,0,0,0,0,0.0,0.0,-1,LOW
8490,1105,64791.34,Wire,2025-08-14 16:26:46,FR,IN,0,0,0,0,0,0,0.0,0.0,-1,LOW
8528,3,3552.84,Wire,2025-09-16 16:41:07,AE,VE,1,0,0,0,0,40,40.0,80.0,1,HIGH
8530,832,594.33,SWIFT,2025-07-10 00:54:41,SD,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
8552,294,114945.35,Check,2025-08-03 08:55:09,UK,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
8556,693,70531.01,Wire,2025-07-03 04:08:16,IR,FR,0,0,0,0,0,0,20.0,20.0,-1,LOW
8562,310,1292.42,ACH,2025-09-17 03:15:37,CA,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
8583,1175,5500.37,Check,2025-07-23 02:06:01,KP,IR,1,1,0,0,0,60,20.0,80.0,1,HIGH
8668,1754,3085.28,SWIFT,2025-08-15 17:58:17,US,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
8669,1472,36891.24,Wire,2025-07-14 23:51:09,DE,SD,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM
8677,1993,81004.9,SWIFT,2025-07-18 15:08:03,VE,CH,0,0,0,0,0,0,10.0,10.0,-1,LOW
8682,1785,772.9,Check,2025-07-19 21:04:31,US,AF,0,0,0,0,0,0,50.0,50.0,1,MEDIUM
8722,1676,470.71,Wire,2025-08-19 14:22:46,SG,RU,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
8725,661,3046.07,ACH,2025-09-24 18:45:03,CH,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
8753,1031,55768.81,Check,2025-07-06 13:12:46,IR,CA,0,0,0,0,0,0,20.0,20.0,-1,LOW
8764,1468,24851.01,Wire,2025-09-10 05:45:43,IN,SY,1,0,0,0,0,40,10.0,50.0,-1,MEDIUM
8772,1424,18398.39,Check,2025-09-22 03:49:39,SD,IR,1,1,0,0,0,60,0.0,60.0,-1,MEDIUM
8797,1706,1098.67,Check,2025-07-25 14:36:11,CN,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
8873,1206,136.82,Check,2025-08-21 04:37:36,JP,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
8878,1788,1964.23,ACH,2025-08-03 22:05:59,VE,VE,1,0,0,1,0,55,30.0,85.0,1,HIGH
8881,1027,5307.15,Wire,2025-07-29 14:25:59,RU,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
8889,1219,2375.42,ACH,2025-07-25 13:30:59,SY,KP,1,1,0,0,0,60,50.0,110.0,-1,HIGH
8898,70,92226.9,Wire,2025-09-01 00:30:08,AE,NL,0,0,0,0,0,0,0.0,0.0,-1,LOW
8919,1663,115.79,Wire,2025-07-26 04:44:18,SY,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
8932,768,21.26,SWIFT,2025-09-30 09:44:24,CH,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
8942,1746,54310.59,SWIFT,2025-07-21 05:45:10,IR,US,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
8986,94,3410.05,ACH,2025-07-16 17:28:33,NL,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
9019,1503,22156.19,ACH,2025-08-16 07:24:41,VE,SY,1,0,0,0,0,40,55.0,95.0,-1,HIGH
9020,94,4723.31,ACH,2025-07-07 16:08:37,NL,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
9024,1026,2554.36,Check,2025-09-20 14:07:17,IN,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
9071,1206,596.74,Wire,2025-07-11 20:37:51,JP,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
9081,886,1435.89,Check,2025-07-10 20:22:12,KP,AE,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
9087,1787,1592.82,ACH,2025-09-07 09:35:51,SD,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
9096,55,788.57,Check,2025-07-22 16:47:39,SD,KP,1,1,0,0,0,60,10.0,70.0,1,HIGH
9113,665,6475.52,Wire,2025-07-29 21:00:33,LB,AF,0,0,0,0,0,0,55.0,55.0,1,MEDIUM
9121,1414,3141.79,ACH,2025-07-20 18:03:16,CA,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
9151,1879,515.15,Wire,2025-08-03 05:45:31,AU,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
9155,1219,20460.97,Wire,2025-09-20 12:49:19,SY,RU,1,0,0,0,0,40,50.0,90.0,-1,HIGH
9165,1421,1232.14,SWIFT,2025-07-08 20:52:39,US,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
9244,1849,7627.65,Check,2025-08-03 01:12:39,KP,IR,1,1,0,0,0,60,50.0,110.0,-1,HIGH
9249,1538,18.68,SWIFT,2025-09-26 19:33:45,AF,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
9409,1785,472.14,Wire,2025-09-22 13:54:16,US,IR,1,1,0,0,0,60,50.0,110.0,-1,HIGH
9419,865,57126.25,Wire,2025-07-08 18:34:27,SY,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
9424,254,1216.5,ACH,2025-09-29 10:30:29,KP,LB,0,0,0,0,0,0,50.0,50.0,1,MEDIUM
9444,677,80400.47,Check,2025-08-21 22:17:16,AF,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
9484,179,31594.01,Wire,2025-07-19 19:40:01,IR,SG,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
9537,1849,379.09,Check,2025-07-09 08:15:08,KP,SY,1,0,0,0,0,40,50.0,90.0,1,HIGH
9587,1849,300.15,SWIFT,2025-09-21 03:30:50,KP,IR,1,1,0,0,0,60,50.0,110.0,-1,HIGH
9609,1503,6839.13,ACH,2025-09-15 01:47:38,VE,LB,0,0,0,0,0,0,55.0,55.0,1,MEDIUM
9618,1027,1080.34,SWIFT,2025-08-25 02:07:53,RU,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
9633,1785,57500.82,SWIFT,2025-08-22 15:59:05,US,SD,1,0,0,0,0,40,50.0,90.0,-1,HIGH
9634,44,54409.12,ACH,2025-07-17 04:06:38,US,DE,0,0,0,0,0,0,25.0,25.0,-1,LOW
9640,1717,79882.03,Wire,2025-08-06 11:23:17,CH,CH,0,0,0,0,0,0,25.0,25.0,-1,LOW
9697,1283,2040.18,SWIFT,2025-07-03 10:58:47,VE,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
9702,690,3024.61,SWIFT,2025-09-21 07:38:27,UK,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
9761,1518,81.68,SWIFT,2025-08-21 17:43:02,DE,VE,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
9762,3,1173.85,Check,2025-08-13 22:07:00,AE,KP,1,1,0,0,0,60,40.0,100.0,1,HIGH
9764,1538,862.12,Wire,2025-08-03 23:53:11,AF,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
9807,1913,55723.95,SWIFT,2025-08-07 01:39:35,RU,UK,0,0,0,0,0,0,0.0,0.0,-1,LOW
9809,714,2196.85,ACH,2025-08-19 12:03:24,FR,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
9831,1503,64397.03,Wire,2025-07-26 21:13:17,VE,KP,1,1,0,0,0,60,55.0,115.0,-1,HIGH
9868,1999,9072.31,Check,2025-07-12 10:05:26,JP,SY,1,0,1,0,0,55,0.0,55.0,1,MEDIUM
9903,714,743.74,ACH,2025-09-30 17:25:08,FR,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
9918,1501,68584.03,Wire,2025-08-29 03:30:19,VE,US,0,0,0,0,0,0,0.0,0.0,-1,LOW
9933,837,915.04,Wire,2025-07-17 04:29:23,VE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
9971,1182,61536.86,ACH,2025-08-18 06:07:48,NL,FR,0,0,0,0,0,0,10.0,10.0,-1,LOW
10008,1503,216.93,Check,2025-08-13 02:52:05,VE,SD,1,0,0,0,0,40,55.0,95.0,-1,HIGH
10060,1538,15.91,Wire,2025-07-18 14:28:17,AF,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
10130,1215,123.59,ACH,2025-09-17 20:05:06,LB,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
10157,1996,341.89,SWIFT,2025-08-09 14:30:44,SY,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
10172,751,3252.91,SWIFT,2025-07-12 02:59:09,RU,KP,1,1,0,0,0,60,50.0,110.0,-1,HIGH
10173,1788,5296.79,Wire,2025-09-28 05:30:49,VE,RU,1,0,0,1,0,55,30.0,85.0,1,HIGH
10197,991,1168.76,Wire,2025-07-06 17:01:44,RU,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
10206,527,137.77,Wire,2025-09-19 10:58:56,NL,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
10276,1012,1212.45,SWIFT,2025-08-28 01:40:10,LB,FR,0,0,0,1,0,15,35.0,50.0,1,MEDIUM
10287,1686,1187.41,ACH,2025-09-28 12:04:43,KP,RU,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
10382,1401,843.73,SWIFT,2025-07-20 20:50:05,DE,KP,1,1,0,1,0,75,0.0,75.0,1,HIGH
10419,94,1457.87,SWIFT,2025-07-06 23:52:04,NL,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
10451,1246,9829.68,Check,2025-07-27 17:41:39,AE,SY,1,0,1,0,0,55,0.0,55.0,1,MEDIUM
10519,1865,2435.51,Check,2025-09-28 03:29:59,CH,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
10563,366,104.76,ACH,2025-08-23 13:20:23,CN,KP,1,1,0,0,0,60,25.0,85.0,1,HIGH
10568,1538,345.23,Wire,2025-08-13 13:25:05,AF,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
10576,954,73418.68,Wire,2025-07-08 17:43:15,AF,NL,0,0,0,0,0,0,25.0,25.0,-1,LOW
10588,1433,53.16,SWIFT,2025-08-07 02:40:24,VE,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
10602,1067,83986.1,SWIFT,2025-07-21 06:26:20,IR,SG,0,0,0,0,0,0,20.0,20.0,-1,LOW
10625,3,154.27,ACH,2025-08-06 05:04:25,AE,SD,1,0,0,0,0,40,40.0,80.0,1,HIGH
10633,644,72485.92,Wire,2025-07-05 21:35:35,CA,AU,0,0,0,0,0,0,0.0,0.0,-1,LOW
10672,879,60308.65,ACH,2025-08-20 10:03:20,RU,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
10673,428,186.34,Check,2025-09-12 07:20:20,KP,SD,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
10678,88,260.99,ACH,2025-09-21 00:13:03,SG,VE,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
10682,837,368.55,ACH,2025-09-23 02:10:21,VE,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
10709,878,70360.31,Wire,2025-09-23 14:57:51,VE,FR,0,0,0,0,0,0,10.0,10.0,-1,LOW
10710,1663,2334.25,ACH,2025-08-19 15:21:48,SY,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
10730,1717,48799.9,SWIFT,2025-08-25 00:17:38,CH,DE,0,0,0,0,0,0,25.0,25.0,-1,LOW
10751,569,1080.66,ACH,2025-08-11 00:25:35,SY,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
10757,1352,55944.1,Check,2025-08-17 20:59:55,VE,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
10774,248,5851.13,SWIFT,2025-09-20 06:08:35,UK,RU,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
10810,868,2161.11,ACH,2025-09-02 02:08:09,SD,VE,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
10858,1754,3762.42,SWIFT,2025-08-19 21:50:19,US,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
10865,1808,79198.25,ACH,2025-09-16 02:09:23,JP,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
10922,761,451.83,Check,2025-07-19 06:47:45,US,SY,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
10923,403,94.05,ACH,2025-08-19 08:04:13,SY,IR,1,1,0,0,0,60,65.0,125.0,-1,HIGH
10960,1219,1129.31,Check,2025-08-18 07:24:35,SY,SD,1,0,0,0,0,40,50.0,90.0,1,HIGH
10996,1219,3885.77,Check,2025-07-20 14:02:45,SY,RU,1,0,0,0,0,40,50.0,90.0,-1,HIGH
